,Label,String,clean_text,encoded_label
1066,bullying,"Dan dengan begonya dia bilang ""apanya yang sama yaaa liriknya aja tentang percintaan gitu kok lagu saya"" bener2 tolol si ayu. Gapunya kuping apa y orang yg dipermasalahin nadanya ????????",begonya bilang apanya yaaa liriknya saja percintaan begitu lagu benar-benar tolol si ayu tidak punya kuping y orang yang dipermasalahin nadanya,0
1067,bullying,Itu pacarnya anggel pietrs kali.... dan cowok itu juga masih bocah....  <USERNAME> yaelah jes.. terxta kelakuan mu sama aja sprti ayuting2 Hidupmu penuh dengan drama MURAHAN,pacarnya anggel pietrs kali cowok bocah username yaelah jes terxta kelakuan mu saja seperti ayuting2 hidupmu penuh drama murahan,0
1068,bullying,"japok gateeel emang,uda jelas dia ada main sama si mamad,sampe"" si jessica dimusuhin,deddy corbuzier aja jijik sama si japok semenjak nagita diundang di hitam putih berarti nagita cerita di belakang panggung,itu aja sih menurut gue",japok gateeel memang sudah main si mamad sampai si jessica dimusuhin deddy corbuzier saja jijik si japok semenjak nagita diundang hitam putih nagita cerita panggung saja sih saya,0
1069,bullying, <USERNAME> lebih memalukan anda buk ...ngomong pelakor emang ibuk udah pernah jadi pelakor ya kok bisa tau ayu pelakor wkwkwkwkwk. ..awas ibu nanti malah justru rumah tangga ibu yg dimasukin pelakor atau anaknya nanti jadi pelakor ..,username memalukan buk bicara pelakor memang ibuk sudah pelakor ya tahu ayu pelakor wkwkwkwkwk awas rumah tangga yang dimasukin pelakor anaknya pelakor,0
1070,bullying,Wah itu Kerdus mulutnya busuk...jangan jangan sampah makanannya,kerdus mulutnya busuk sampah makanannya,0
1071,bullying, <USERNAME> TAI loe di gedein bagus buat pupuk jngan bacot loe goblok !!! nih cewek knpa bawa2 suku ?,username tai kamu gedein bagus pupuk jangan bacot kamu goblok nih cewek kenapa bawa2 suku,0
1072,bullying,LAH ELO ARTIS APAAN? PAPAN BLENYEK AJA BELAGU AMAT ARTIS APAAN KGA POPULER SAMA SEKALU HAHAHA,kamu artis papan blenyek saja belagu artis tidak populer sekalu hahaha,0
1073,bullying,ANANG MUKA NYA KAYA BABIII GITU AJA DI DEMENIN JIJIKK,anang muka nya kaya babiii begitu saja demenin jijikk,0
1074,bullying,"Kalau ga suka sama ayu ting ting ga usah separah itu dong ngejudge nya. Punya HATI dan OTAK kan? Dia juga manusia punya kekurangan dan juga punya kelebihan dan dia juga punya perasaan. Jadi jangan seenak nya menjudge orang seperti itu, kaya udah SEMPURNA AJA LO!  <USERNAME>",tidak suka ayu ting ting tidak separah ngejudge nya hati otak manusia kekurangan kelebihan perasaan seenak nya menjudge orang kaya sudah sempurna saja kamu username,0
1075,bullying,"Ga pantes dipanggil ustad..org munafik ceramah sana sini org kelakuan sndr aja menzolimi istri sah nya dgn poligami diam2.kacian istri pertamanya,ga tw malu istri keduanya.. hadeh klo ada yg msh manggil dia bwt ceramah namanya bodo..",tidak pantes dipanggil ustad orang munafik ceramah orang kelakuan sndr saja menzolimi istri sah nya dengan poligami diam2 kacian istri pertamanya tidak tahu malu istri aduh kalau yang masih panggil buat ceramah namanya bodo,0
1076,bullying,Biadab!! Klo nanti anak lo di bully.. Gue mampusin ya!!!,biadab kalau anak kamu bully saya mampusin ya,0
1077,bullying,"Dasar ANJING tuh cowok bukan org, berani sama cowok biasa one by one jangan sama yg lemah, dasar yah cowok2 jaman skrg, casing doank cowok, nyali nya lebih2 dari banci",dasar anjing tuh cowok orang berani cowok one by one yang lemah dasar yah cowok2 jaman sekarang casing saja cowok nyali nya lebih2 banci,0
1078,bullying," <USERNAME> iya kasian si micin?? padahal perusahan produk micin mengiklan kan kalo masak ""tambahkan micin biar tambah sedap"" netizen menyudutkan mecin seolah semua kebodohan orang yg punya gangguan jiwa ngemil micin??#justiceformicin",username iya kasihan si micin perusahan produk micin mengiklan kalau masak tambahkan micin biar sedap netizen menyudutkan mecin kebodohan orang yang gangguan jiwa ngemil micin justiceformicin,0
1079,bullying,Wahh jngn2 ini Vidio lama...kok bajunya norak bngtt seorang ayuu...terlihat murahaan,wahh jngn2 vidio bajunya norak bngtt ayuu murahaan,0
1080,bullying, <USERNAME> bego lo ya,username bodoh kamu ya,0
1081,bullying,Editan banget itu. Ya ampun si mommy lambe kehabisan gosib ya buat si pelakor ?????????,editan sekali ya ampun si mommy lambe kehabisan gosib ya si pelakor,0
1082,bullying,yah admin nya termasuk golongan pengonsumsi mecin dan pil pcc.. otak lu rusak min?,yah admin nya golongan pengonsumsi mecin pil pcc otak kamu rusak min,0
1083,bullying,cuma org govlok yg prcya ayu slgkuh sma rafi.buktinya rafi sma gigi skrg baek2 aja..dan ktamu ayu itu pelakor?? SUAMI Siapa yg d rebut woyy?? skrg ayu punya suami?? fikir pke otak mkanya jgn kbanyakan micin kan jdi govlok,orang govlok yang prcya ayu slgkuh sma rafi buktinya rafi sma gigi sekarang baek2 saja ktamu ayu pelakor suami yang di rebut woyy sekarang ayu suami fikir pakai otak makanya jangan kbanyakan micin jadi govlok,0
1084,bullying, <USERNAME> hoy barisan sakit hati ?? jijikk banget.. fans billy mah ALHAMDULILLAH bgt billy putus sama manusiaa buluk ituu... itu yg ditunggu lama2 akhiry putus juga.. dan sekarang kobil jg jijik sama ni orang :v,username hoy barisan sakit hati jijikk sekali fans billy mah alhamdulillah sangat billy putus manusiaa buluk ituu yang ditunggu lama2 akhiry putus kobil juga jijik ni orang v,0
1085,bullying,"MBA  <USERNAME> KALAU KAMU GAK NGERASA CINLOK SAMA BABANG ANTHONY TERUS KALIAN AWALNYA KETEMU DIMANA SIH? DI SINET BOY KAN? ALAH NGAKU AJAAA. BERARTI KAN MBA DUMANG CINLOK, JANGAN SOK2 BILANG GAK CINLOK ITU NAMANYA PEMBODOHAN . WAJAR DONG NETIZEN BILANG RATU CINLOK KENYATAAN EMANG YA KAN? JANGAN MARAH .... RESIKO JADI ARTIS HAHAHHAA PINTER2 YA MBA KALAU MAU CARI ALASAN HAHAHAHAHA",mba username tidak merasa cinlok babang anthony ketemu di mana sih sinet boy alah ngaku ajaaa mba dumang cinlok sok2 bilang tidak cinlok namanya pembodohan wajar netizen bilang ratu cinlok kenyataan memang ya marah resiko artis hahahhaa pinter2 ya mba cari alasan hahahahaha,0
1086,bullying," <USERNAME> Noh urus tu kuin lu, biar ga gatel nempel2 ama laki orng, masyarakat udh tau kali japok gundik janda gatel,udh kenyataan nya begtu KATANYA ANAK SHOLEHAH AGAMA NYA KUAT TAPI MATA KULIAH AGAMA CMA DPT 1,KATANYA AGAMA NYA KUAT TPI HAMIL DI LUAR",username noh urus itu kuin kamu biar tidak gatal nempel2 ama laki orang masyarakat sudah tahu kali japok gundik janda gatal sudah kenyataan nya begtu anak sholehah agama nya kuat mata kuliah agama cuma dapat 1 agama nya kuat tetapi hamil,0
1087,bullying," <USERNAME> bilang tu sama kuin lu, jangan gesek grepe ama lakik orng, ga malu apa udh hamil di luar nikah, kegatelan amat jadi janda",username bilang itu kuin kamu gesek grepe ama lakik orang tidak malu sudah hamil nikah kegatelan janda,0
1088,bullying," <USERNAME> please lo jangan bela pelakor,ini semua hukuman untuk si muljem karna uda tega recut suami sahabat sendiri,dia lagi menjalani sanksi sosialnya!! kenapa valakor mesti dibenci?? karna biar ga ada valakor"" lainnya di Indonesia,biar musnah sem",username please kamu bela pelakor hukuman si muljem karena sudah tega recut suami sahabat menjalani sanksi sosialnya valakor mesti dibenci karena biar tidak valakor indonesia biar musnah sem,0
1089,bullying,"NAJIS. INI BARU MUAKK, MENJIJIKAN, PELAKOR. JIJIK",najis muakk menjijikan pelakor jijik,0
1090,bullying,Semoga pelakor2 kena karma dan semoga dapat karma yg meninggalkan istrinya yg bwrjuang dg dia dr nol tp setelah sukses selingkuh dan sok jd penguasa ke istri ya..,semoga pelakor2 kena karma semoga karma yang meninggalkan istrinya yang bwrjuang dengan dari nol tetapi sukses selingkuh sok jadi penguasa istri ya,0
1091,bullying,Sedih ya skrg ngamen di kawinan org .. mantan istri mahhhh naik pesawat jet .. bhay pelakor n botakbego ??????,sedih ya sekarang ngamen kawinan orang mantan istri mahhhh pesawat jet bhay pelakor n botakbego,0
1092,bullying, <USERNAME> heeehh lo pelakornya yaaaakkk??? Ngapa lo jadi emosi??? Situuu kenal gw??? Kalo berani pake akun asli dong. Pantes pake akun bodong! Ngerebut laki orang juga diem2. ?????????? keceplosan yak pake aku bodong. Ngakak gueeee ?????????? lucu lo!,username heeehh kamu pelakornya yaaaakkk ngapa kamu emosi situuu kenal saya kalau berani pakai akun asli pantes pakai akun bodong ngerebut laki orang diem2 keceplosan yak pakai bodong terbahak-bahak gueeee lucu kamu,0
1093,bullying,Wkwkwkwk udh gak laku lagi jd nyanyi dhajatan si lonte pelakor,wkwkwkwk sudah tidak laku jadi nyanyi dhajatan si lonte pelakor,0
1094,bullying," <USERNAME> wakakak banyak lah cerita kyk gituu, buat pembelajaran aja.. jgn sampe ni swamik swamik lebih milih ke pelakor drpd istri pertama. Bakalan hancuuurr bookk ga bohong deh. Bakalan kere bakalan kismin bakalan nyungsep. Emang yg ngatur rezeki tu tuha",username wakakak cerita seperti gituu pembelajaran saja jangan sampai ni swamik swamik pilih pelakor daripada istri hancuuurr bookk tidak bohong deh kere kismin nyungsep memang yang ngatur rezeki itu tuha,0
1095,bullying,Ini cwenya yg bego apa cwonya yg pinter ya ?! Emg lakinya kaya ?! Atau macho atau apa gitu plus nya ? Kayanya cuma jago gombal ?? atau maennya gesit ?! Ulala #ngakakabis,cwenya yang bodoh cwonya yang pintar ya memang lakinya kaya macho begitu plus nya kayaknya jago gombal maennya gesit ulala ngakakabis,0
1096,bullying, <USERNAME> kamu itu yg bodoh! Ngapain keluarga depok komen org yg gak ada artinya lagi buat mereka??. ..cuma kalian aja yg hidupnya gak bahagia yg suka menghujat orang dan hidup artis ayu terlalu berpengaruh buat kamu!!. Emang dasar kamu benci ayu..klo,username yang bodoh ngapain keluarga depok komen orang yang tidak saja yang hidupnya tidak bahagia yang suka menghujat orang hidup artis ayu berpengaruh memang dasar benci ayu kalau,0
1097,bullying, <USERNAME> saya mah lihat yg terlihat jelas.. bukan main prasangka kayak elu.elu itu haters kayak dukun...dukun titisan dajjal .. sok Pinter tapi otak kosong?????? sorry ye.. gue bala Nabi Muhammad yg percaya klo udh ditunjukkin 4 saksi Dan bukti.. klo,username mah lihat yang main prasangka mirip elu elu haters mirip dukun dukun titisan dajjal sok pintar otak kosong sorry ye saya bala nabi muhammad yang percaya kalau sudah ditunjukkin 4 saksi bukti kalau,0
1098,bullying,Mata ku sepet baca koment fans ubul empang ..minggir woy bikin rusuh aja nih jaer amis jijik sumpah.soal enji sm cewek lain ttp aja bala jaer nyampah bikin ribut .,mata aku sepet baca koment fans ubul empang minggir woy bikin rusuh saja nih jaer amis jijik sumpah enji sama cewek tetap saja bala jaer nyampah bikin ribut,0
1099,bullying,"Ini siapa sih si enji, hartis kah ? Males banget jijik laki model beginian mah gak ada tanggung jwbnya. Ayu bunting di tinggalin anak gak di akuin, skrg anak udh nongol bilqis cantek eh sampek bini nya ngeposting yg seolah enji kangen anaknya. Najonggg jijik betoll.. Dah deh min gak usah di bahas lagi laki macam begini, hartis aja bukan gak ada panutan yg bisa di ambil  <USERNAME>",sih si enji hartis kah males sekali jijik laki model mah tidak tanggung jwbnya ayu bunting tinggalin anak tidak akuin sekarang anak sudah nongol bilqis cantek eh sampek bini nya ngeposting yang enji kangen anaknya najonggg jijik betoll sudah deh min tidak bahas laki hartis saja tidak panutan yang ambil username,0
1100,bullying," <USERNAME> bego nya lagi pede amat ngomong seolah yg dia bilang paling bener, padahal bukti aja kaga ada. Mau keliatan pinter jatohnya bego??",username bodoh nya pede bicara yang bilang benar bukti saja kaga kelihatan pintar jatohnya bodoh,0
1101,bullying,Yang pada bilang enji ganteng bebas slingkuh bego kali. Ganteng pala lu bau menyan. Gada ganteng ganteng nya. Kebanyakan gaya kek mantan bini depok nya.,bilang enji ganteng bebas slingkuh bodoh kali ganteng pala kamu bau menyan tidak ada ganteng ganteng nya kebanyakan gaya kek mantan bini depok nya,0
1102,bullying,"Sebenarnye cocok enji sama att, sama sama GATEEEEL hahah pantesan si tongtong dipertemukan dgn enji, udh hukum alam klw jodoh kita cerminan diri kita, nah si entong hrsnya bekaca dgn masa lalu biar sadar tp teryata otak 1 M tetep mau di pertahankan jd skrg mlh menjadi jadi guatelnye, sama aja kek enji, hah",sebenarnye cocok enji att gateeeel hahah pantas si tongtong dipertemukan dengan enji sudah hukum alam kalau jodoh cerminan si entong hrsnya bekaca dengan biar sadar tetapi teryata otak 1 m tetap pertahankan jadi sekarang malah guatelnye saja kek enji hah,0
1103,bullying," <USERNAME> oalaahhh,, semakin banyak aja pelakor ?? laki nya jg kegatelan, tp namanya laki ibarat kucing di ksh ikan jaer gratis ya kga nolak wkwkkwkw",username oalaahhh saja pelakor laki nya juga kegatelan tetapi namanya laki kucing kasih ikan jaer gratis ya tidak tolak wkwkkwkw,0
1104,bullying,"Begitulah laki2 ya sis, lebih suka pecun2 murahan, daripada prempuan baik2 berjilbab ato pintar. Enji2, kok downgrade sih? Dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi.. jeleknya seleramu",laki2 ya sis suka pecun2 murahan prempuan baik2 berjilbab atau pintar enji2 downgrade sih pedangdut kelas prempuan berjilbab ehh pilih pecun jeleknya seleramu,0
1105,bullying,Motorninja aj songong amat mba org yg punya mobil lamborgini aj biasa wae kok ????????,motorninja saja songong mba orang yang mobil lamborgini saja wae,0
1106,bullying,GoBlOk ?????? gua nonton berkali≤ kaget juga ??,goblok saya nonton berkali kaget,0
1107,bullying,"Ga usa pake anjing, babi!! ?????? kalo gw bls gitu wkwk",tidak usa pakai anjing babi kalau saya balas begitu wkwk,0
1108,bullying,Oh ini toh yang kemaren TIDAK MENGHARGAI KARYA ORANG DAN SEENAKNYA BILANG JELEK BANGET... Aduh itu penganten perempuan nya KEKENYANGAN yah... Ampe kembung gitu perut nya... #pepuraLuGU,oh kemarin menghargai karya orang bilang jelek sekali aduh penganten perempuan nya kekenyangan yah sampai kembung begitu perut nya pepuralugu,0
1109,bullying,"Dari awal percaya gimik Raffi gigi dn att...sehingga att peserta keluarga di hujad dn anak ny...di hujad ...semakin kesini penonton semakin di bodohin?? semakin publik tertuju mereka ??????yg kasihan para penghujad ....ga apa"" lah ayu ga ada di pesbukers biar dia ngeluarkn album"" baru single baru setelah para artis halan"" keluar nengri gimik"" apa lagi yoo",percaya gimik raffi gigi dan att att peserta keluarga hujad dan anak nya hujad kesini penonton bodohin publik yang kasihan penghujad tidak ayu tidak pesbukers biar ngeluarkn album single artis halan nengri gimik yoo,0
1110,bullying,"Kalo bener gimmick, bodoh banget si ayu cuma demi rating n popularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat ????",kalau benar gimmick bodoh sekali si ayu rating n popularitas berani taruhin harga nilai buruk mata masyarakat,0
1111,bullying,Susah otaknya diemvang mah bikin rusuh dilapak orang,susah otaknya diemvang mah bikin rusuh dilapak orang,0
1112,bullying,najiiisss kayak si mba dese ga gitu ajaaa. hahahahaha maling teriak maling. ngaca buuuuuk,najiiisss mirip si mba dese tidak begitu ajaaa hahahahaha maling teriak maling ngaca buuuuuk,0
1113,bullying, <USERNAME> IYAK KAA HAHAHAHAH geli bgt gasih sama att ih kampung abis:(((,username iyak kaa hahahahah geli sangat gasih att ih kampung habis,0
1114,bullying,"JOGETNYA BIKIN NGAKAKKK ANJIRRRR, KAMPUNGAN BANGET??????  <USERNAME>  <USERNAME>",jogetnya bikin ngakakkk anjirrrr kampungan sekali username username,0
1115,bullying,Bagus la gue berarti ada otak gak kayak lu malu maluin mak lu aja tong akun asli di pake tu yg namanya bego!  <USERNAME>,bagus la saya otak tidak mirip kamu malu maluin mak kamu saja tong akun asli pakai itu yang namanya bodoh username,0
1116,bullying,"Yg bego mah elu, ibu mana sih yg mau ngasih contoh buruk ke anaknya , pake mata lo, emg ada di dugem bawa anak , bego sih -_- jaman udah texas , dan gue jamin dijaman anaknya jga pasti udh lebih texas . Selagi ga ngerugiin lo yaudah . Sewot banget .",yang bodoh mah elu sih yang kasih contoh buruk anaknya pakai mata kamu memang dugem bawa anak bodoh sih _ jaman sudah texas saya jamin dijaman anaknya juga sudah texas selagi tidak ngerugiin kamu yaudah sewot sekali,0
1117,bullying,"Si wanita jahiliyah.. Lesbi , skrg udh py pacar lg. Kasian anaknya. Kmrn di ksh bencana slnya dia tega misahin anak dr bapak nya, dia ktakutan anak nya masuk islam pdhl bp nya g prnh nuntut anaknya memeluk islam. Udh di ksh nikmat anak 3 org, msh aja begajulan.",si wanita jahiliyah lesbi sekarang sudah py pacar lagi kasihan anaknya kemarin kasih bencana slnya tega misahin anak dari nya ktakutan anak nya masuk islam padahal bp nya tidak pernah nuntut anaknya memeluk islam sudah kasih nikmat anak 3 orang masih saja begajulan,0
1118,bullying, <USERNAME> gw tanya. Emang kador artis beneran? Komen lo tolol sumpah. Masa harus kenal dia buat nilai dia artis atau bukan. Hahaha semua org indo jg pasti setuju kalo kador bukan artis tp cuma celebgram dr kampung. Lo tau kan bedanya artis dg selebgra,username saya memang kador artis benar komen kamu tolol sumpah kenal nilai artis hahaha orang indo juga setuju kalau kador artis tetapi celebgram dari kampung kamu tahu bedanya artis dengan selebgra,0
1119,bullying, <USERNAME> hahahaaaa trs gue tanya. Lo tolol? PAke nanya kador bencong atau ngga padahal blm kenal wkwkwkwkw. Eh semua org jg bisa nilai si kador bencong beneran dr gerak gerik melambay suara ngondek dan pake baju cewek begitu nyaman. Mana ada cowok tu,username hahahaaaa terus saya kamu tolol pakai tanya kador bencong tidak belum kenal wkwkwkwkw eh orang juga nilai si kador bencong benar dari gerak gerik melambay suara ngondek pakai baju cewek nyaman cowok itu,0
1120,bullying," <USERNAME> maklumin shaaay... Fans gatis keras itu otaknya bebel, realita seperti apa jg ga bakalan dia terima... Seperti halnya nagita itu artis uda dr jaman dia kecil eh di bilang numpang tenar ke rapi mamad,pdhl kan yg jadiin si mamad gede y PH n",username maklumin shaaay fans gatis keras otaknya bebel realita juga tidak terima halnya nagita artis sudah dari jaman eh bilang numpang tenar rapi mamad padahal yang jadi si mamad gede y ph n,0
1121,bullying, <USERNAME>.bee idih najong lu tag2 org! Nimbrung aja kek mujaer lo! Dia ga bakal terkenal klo ga bawa2 nama ayu ting ting sm nagita! Duh bego dipiara! Kesian,username bee idih najong kamu tag2 orang nimbrung saja kek mujaer kamu tidak terkenal kalau tidak bawa2 nama ayu ting ting sama nagita duh bodoh dipiara kasihan,0
1122,bullying,"langsung saja bilang siapa yg di maksud, klu gini namanya MUNAFIK!",langsung bilang yang maksud kalau gini namanya munafik,0
1123,bullying,"Jedar emg muka 2 kali, didepan baik, dibelakang busuk, mulutnya kek banci cucoklah 2 banci tu",jedar memang muka 2 kali di depan di belakang busuk mulutnya kek banci cucoklah 2 banci itu,0
1124,bullying,AMIT AMIT DEH ORANG JAHAT... PENJILAT PEMBOHONG PELAKOR JIJIK BANGET,amit amit deh orang jahat penjilat pembohong pelakor jijik sekali,0
1125,bullying,"Wkwkwkwk... Ya Allah ya Tuhan ku knp lah org2 munafik ni tp sok suci, mulan jamela kan ayu ting2 ngikuti jejak a bukan? Wkwkwk  <USERNAME>",wkwkwkwk ya allah ya tuhan aku kenapa orang-orang munafik ni tetapi sok suci mulan jamela ayu ting2 ngikuti jejak a wkwkwk username,0
1126,bullying,"Dlu si pelakor ini yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda maya,skrg hdp ny mkin anjlok malah bunda maya yg sring jelong2 kluarnegri..??????",dulu si pelakor yang sombong karena brhasil mendapatkan si botak sampai mnceraikan bunda maya sekarang hdp nya mkin anjlok bunda maya yang sering jelong2 kluarnegri,0
1127,bullying,Hahhahaha dan sesungguhnya allah swt melaknat wanita perebut dan pezina dengan suami sah oranglain ????????,hahhahaha sesungguhnya allah swt melaknat wanita perebut pezina suami sah oranglain,0
1128,bullying,"@w.lina2706 hemmmm capekmiskin sist, skrg blik kere lg jd artis jg g laku, dah lah karma tu pasti ada...  <USERNAME> dr pada sirik nyinyirin nyonya, tuh bantuin jualan cireng nya tuh, cilok nya tuh untunnya buat liburan monaco, jangan bromo trus",w lina2706 hemmmm capekmiskin sist sekarang balik kere lagi jadi artis juga tidak laku sudah karma itu username dari sirik nyinyirin nyonya tuh bantuin jualan cireng nya tuh cilok nya tuh untunnya liburan monaco bromo terus,0
1129,bullying,Kepo juga sm nyonyiah lu jongos  <USERNAME> emng tetehlu pas hamil peak udeh dinikahin ?? Brojol anak br di sirih EMNG LONTEEEEE kelas akun jamahliur dan junjungan hehe ??????,kepo sama nyonyiah kamu jongos username memang tetehlu pas hamil peak sudah dinikahin brojol anak baru sirih memang lonteeeee kelas akun jamahliur junjungan hehe,0
1130,bullying,"Eh jongos cba gue duluan yg nanya sm lu .. emng nyonyiah ada gembar gembor udah nikah.. adakah nyonyiah ngaku udeh nikah ???? Dr pada tetehlu yg lonte perek itu tiba"" brojol dan ngaku nikah siri sm laki nyonyiah dan hamidun sapeak anak ilegal dibilng FITNA KEJI haha lonte menolak lupa xixix ??????  <USERNAME>",eh jongos cba saya duluan yang tanya sama kamu memang nyonyiah gembar gembor sudah nikah adakah nyonyiah ngaku sudah nikah dari tetehlu yang lonte perek brojol ngaku nikah siri sama laki nyonyiah hamidun sapeak anak ilegal dibilng fitna keji haha lonte menolak lupa xixix username,0
1131,bullying," <USERNAME> sini gua jawab currr ya bunmai sdh pernah nikah Tp sekarang janda dia janda karena suami nya di rampas Mulan jameela,menjijikkan banget ya Mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang Dani suami bersama aduha udh wanita be",username saya currr ya bunmai sudah nikah tetapi janda janda suami nya rampas mulan jameela menjijikkan sekali ya mulan jameela sebelum rumah tangga bunmai hancur sudah berani bilang dani suami aduha sudah wanita be,0
1132,bullying,"@w.lina2706  <USERNAME> lucu aja ya sist, lonte di bela2 mati2an... Guoblok di pelihara, di bayar berapa gt sama muljamban, sampe bikin account  <USERNAME> mau maia nikah atau blm nikah apa urusan situ, kelihatan nyinyirnya sirik nya. Sekarang balik",w lina2706 username lucu saja ya sist lonte bela2 mati2an guoblok pelihara bayar begitu muljamban sampai bikin account username maia nikah belum nikah urusan situ nyinyirnya sirik nya,0
1133,bullying,"Yaela muljem kyak stu bner aja. Gag inget apa udh ngrusak kbhagian klwrga org. Bego d prtahanin y gini ini,",yaela muljem seperti stu benar saja gag ingat sudah ngrusak kbhagian klwrga orang bodoh di prtahanin y gini,0
1134,bullying,Banyak lakik doyan banci! Jadi banci & kawinin banci.... jijik!,lakik suka banci banci kawinin banci jijik,0
1135,bullying," <USERNAME> itu comment yg tidak anda lihat, ada brp banyak. Jangan jadi pengguna medsos yg bodoh jangan asal bunyi. Situ sehat pakai hijab masi nyinyir aja??",username comment yang lihat berapa pengguna medsos yang bodoh bunyi situ sehat pakai hijab masi nyinyir saja,0
1136,bullying," <USERNAME> malu tuh sama kerudung kamu sayang, sama ibadah nya. Sholat aja drpd nyinyirin org dandanan udh sok suci mulut nya kaya sampah??",username malu tuh kerudung sayang ibadah nya sholat saja daripada nyinyirin orang dandanan sudah sok suci mulut nya kaya sampah,0
1137,bullying," <USERNAME> tolong di baca arti dr comment saya, udah kerdus+bodoh lg bilangin org tua nya besok kalo masak jangan pakai mecin, jd udah kerdungab ga sesuai mulut. Besok makan salmon kalo g mampu besok aku tak deliv ke rumahmu .",username tolong baca arti dari comment sudah kerdus bodoh lagi bilangin orang tua nya besok kalau masak pakai mecin jadi sudah kerdungab tidak sesuai mulut besok makan salmon kalau tidak besok deliv rumahmu,0
1138,bullying,"Maaf mukanya jelek terus attitude nya buruk,,spesialis plagiat,,dan ketauan pula ,,,",maaf mukanya jelek attitude nya buruk spesialis plagiat ketauan,0
1139,bullying,"ini orang otaknya ga pernah di sekolahin ya? itu resiko ketika udah upload sesuatu di sosmed, ya pasti bakal dapet perbincangan dari netizen. public figure kok ga ada otaknya.",orang otaknya tidak sekolahin ya resiko sudah upload sosmed ya dapat perbincangan netizen public figure tidak otaknya,0
1140,bullying,Artis kampungan wkwk,artis kampungan wkwk,0
1141,bullying,"Iyaaa gue pernah pacaran? Udah nikah malah, tapi gak seNORAK eloo.. Gak risih emang? Jgn asal aplod, Perhatiin followers lu yg lumayan banyak itu, tar kebawa norak.",iyaaa saya pacaran sudah nikah tidak senorak eloo tidak risih memang jangan aplod perhatiin followers kamu yang lumayan tar terbawa norak,0
1142,bullying,y ampun pnyanyi dangdut kurang tenar songong bangt BACOTNYA ??pngn nyari sensasi tapi kmpungan bangt deh amit amit bool ko d instastory,y ampun pnyanyi dangdut tenar songong bangt bacotnya ingin cari sensasi kmpungan bangt deh amit amit bool ko di instastory,0
1143,bullying,Waaaaoooo..sopan sekali.. bahasami menunjukkan kelasmu !!! Heeeehh.. yg repot ama hidup lu siapahh ?? Elu live nampilin hal2 gak penting..yg nggilanikk.. menjijikkan..diliat org banyak.. ya pantes lah dikomen..klo gak mw dikomen videoin pribadi aja.. nonton sendiri lu ama kluarga lu di rmh.. nambah lagi niy ertong yg gak pny attutude!! Kampungan!!,waaaaoooo sopan bahasami kelasmu heeeehh yang repot ama hidup kamu siapahh elu live nampilin hal2 tidak yang nggilanikk menjijikkan diliat orang ya pantes dikomen kalau tidak mau dikomen videoin pribadi saja nonton kamu ama keluarga kamu rumah tambah niy ertong yang tidak punya attutude kampungan,0
1144,bullying,"Norak sih,kayak ga ada malunya.kl dia bilang terserah dia,ya udah,simpan fotonya.gak perlu dibagi kesemua orang.lah ini dipamer kemana,resikolah dinyinyiri orang.Insecure banget,kudu ya pamer2 gitu biar semua orang ngerti kl si mbaknya udh py pacar yg bisa dipamer2 pantatnya?Kampung bgt",norak sih mirip tidak malunya kalau bilang terserah ya sudah simpan fotonya tidak dibagi kesemua orang dipamer ke mana resikolah dinyinyiri orang insecure sekali kudu ya pamer2 begitu biar orang ngerti kalau si mbaknya sudah py pacar yang dipamer2 pantatnya kampung sangat,0
1145,bullying,Koq marah sehhh???dasar wanita kampungan...??,kok marah sehhh dasar wanita kampungan,0
1146,bullying,Kampungan.... Artis yg numpang tenar gara2 mukanya mirip Katy Perry doangÖ,kampungan artis yang numpang tenar gara2 mukanya katy perry doangö,0
1147,bullying,Susah kalo artis kampung,susah kalau artis kampung,0
1148,bullying,"Ah min, gue lama2 gak suka sama akun ini nih! Berita nya basi! Lo liat dong min.. itu si kellen sama amora lagi dateng.. pake ikut jingkrak2 kok!! Lo saring dulu dong min.. biar berita nya gak blunder.. lo posting juga tu KD udah posting videon kellen ma amora lagi joget2 ma si arsya arsyi!!",ah min saya lama2 tidak suka akun nih berita nya basi kamu liat min si kellen amora datang pakai jingkrak2 kamu saring min biar berita nya tidak blunder kamu posting itu kd sudah posting videon kellen ma amora joget2 ma si arsya arsyi,0
1149,bullying," <USERNAME> iya""km bening, kelewat bening jadi buluk kan ya mbak ?? mbaknya baru nelen apasih komen kaya gini? Apa baru kesurupan ?",username iya kamu bening kelewat bening buluk ya mbak mbaknya telan apasih komen kaya gini kesurupan,0
1150,bullying,"kita sekeluarga sangat ngefans dan kagum lihat  <USERNAME> semua nya deh.tapi lihat anak nya yg jelek,buluk kan.  <USERNAME>.hermansyah  <USERNAME> kutuk kan apa yg menimpa bunda KD untung Allah swt sudah menggantikan amora dan adik nya.gemezzzzzzz lihat nya cocok banget jadi Anak artis se class bunda KD ??????",sekeluarga ngefans kagum lihat username nya deh lihat anak nya yang jelek buluk username hermansyah username kutuk yang menimpa bunda kd untung allah swt menggantikan amora adik nya gemezzzzzzz lihat nya cocok sekali anak artis class bunda kd,0
